"EWT (seconds)","Stops","Frequency"
695.1217429909302,"75%",0
506.4335097964761,"75%",0
523.5547491353352,"75%",0
409.10092798785314,"75%",1
402.46527089609856,"75%",0
469.53388640068977,"75%",0
482.02624965609846,"75%",0
356.10603703497145,"75%",1
425.2973797488228,"75%",0
407.60653409597575,"75%",1
402.21035741160637,"75%",1
405.4141507688776,"75%",1
462.1183857544117,"75%",0
491.7370949017278,"75%",0
448.15953555546747,"75%",1
553.4268808859988,"75%",1
450.6585397929595,"75%",0
458.0559660908346,"75%",0
703.4596274344227,"75%",0
616.7901356627425,"75%",0
519.2939440635773,"75%",0
513.2975283031428,"75%",0
694.7264395730386,"75%",0
495.4615350425714,"75%",0
497.773431751779,"75%",0
553.3488083185707,"75%",1
397.3482062962387,"75%",0
492.8811401200029,"75%",0
575.3149524711445,"75%",0
584.6862434723622,"75%",0
430.8981792034377,"75%",1
487.3071504772474,"75%",0
535.0692722116644,"75%",0
413.91391912208303,"75%",0
465.8688045230441,"75%",0
402.16616638444685,"75%",1
479.8329549940443,"75%",0
470.3885345775306,"75%",0
455.2195033539666,"75%",0
384.56371488955887,"75%",0
341.44548273926847,"75%",1
1641.8526025840533,"75%",0
406.2641654356725,"75%",1
468.15373243068876,"75%",0
376.2445518075357,"75%",1
375.2417812263737,"75%",1
770.8105879560715,"75%",0
436.2907226262421,"75%",0
337.2993476298738,"75%",1
354.5716300204834,"75%",1
455.2493570892657,"75%",0
412.7801780076884,"75%",1
466.5180972692983,"75%",1
391.2608639939916,"75%",1
421.56581549402796,"75%",1
335.16268492057105,"75%",1
556.9594287237924,"75%",1
421.3531729035229,"75%",1
366.51256022438247,"75%",1
435.5116697030866,"75%",1
510.8881176062927,"75%",0
496.12648132799615,"75%",0
579.2334108174906,"75%",0
573.3163375648905,"75%",0
669.70171590901,"75%",0
633.7134460467328,"75%",0
705.8604810862628,"75%",0
610.7594559721653,"75%",0
554.9276030633921,"75%",0
650.4964905516847,"75%",0
592.6106378422966,"75%",0
618.5379768553357,"75%",0
540.5211630707296,"75%",0
586.5400159043427,"75%",0
581.6758438997067,"75%",0
644.3281648140737,"75%",0
614.3948576823681,"75%",0
647.9876686059422,"75%",0
713.6462592617993,"75%",0
813.7592611356578,"75%",0
626.6947293774318,"75%",0
602.7584461790963,"75%",0
594.0447793025652,"75%",0
667.6294896855256,"75%",0
612.3841224502908,"75%",0
633.1650253573832,"75%",0
624.1504530893449,"75%",0
539.6256395218824,"75%",0
636.8710031669414,"75%",0
518.4518166188493,"75%",0
501.3693127302452,"75%",0
660.455768962413,"75%",0
657.8628743965451,"75%",0
607.7342119715437,"75%",0
601.6375976270988,"75%",0
671.51189221985,"75%",0
528.2236643687498,"75%",0
611.6875884474798,"75%",0
712.5077982313222,"75%",0
550.3241037468472,"75%",0
608.063068938505,"75%",0
620.008014618007,"75%",0
826.1434818707689,"75%",0
687.8551529717214,"75%",0
587.9818041563495,"75%",0
528.7789429240544,"75%",0
606.465325643164,"75%",0
593.9651411632609,"75%",0
535.676558661603,"75%",0
616.4099188327643,"75%",0
579.9327994585025,"75%",0
646.5064839816739,"75%",0
681.1926960527003,"75%",1
638.9680745513849,"75%",0
668.1157814630019,"75%",0
549.0232925591786,"75%",0
538.0703461362151,"75%",0
532.0580053688681,"75%",1
1264.7781295851848,"75%",0
582.5309417981915,"75%",0
613.8756295591529,"75%",0
572.8354875208762,"75%",0
597.3935668658931,"75%",0
633.8515331190965,"75%",0
561.3761193524093,"75%",0
598.1144153273561,"75%",0
572.0468603856426,"75%",0
511.3561948356863,"75%",0
626.2401195405173,"75%",0
525.5762507129585,"75%",0
564.0153240321808,"75%",0
729.2510451942918,"75%",0
1098.058254389935,"75%",0
984.7221661694632,"75%",0
1743.4101508199524,"75%",0
1184.7974851784954,"75%",0
1310.583247321384,"75%",0
859.3007846775349,"75%",0
1473.5688655649294,"75%",0
992.013872717386,"75%",0
989.7934101392964,"75%",0
920.3534901064028,"75%",0
1083.43274684703,"75%",0
1967.4028259928118,"75%",0
1747.5452260567881,"75%",0
987.4892269688538,"75%",0
845.2365820859079,"75%",0
1030.5254181003718,"75%",0
846.1696162739978,"75%",0
837.4754290116803,"75%",0
1038.3612907504146,"75%",0
932.1166211017647,"75%",0
1073.3005147819417,"75%",0
901.9260831708976,"75%",0
1024.7204035496816,"75%",0
912.3319999684227,"75%",0
1120.2039919200051,"75%",0
1157.900932315634,"75%",0
937.3070449319057,"75%",0
1331.561816742202,"75%",0
1087.8074969551592,"75%",0
1406.90640642703,"75%",0
1366.5371462447256,"75%",0
1108.0927132467039,"75%",0
1011.5831266075743,"75%",0
969.6449681380644,"75%",0
1470.4851468271054,"75%",0
1746.2188995289969,"75%",0
1325.8314937777784,"75%",0
979.9131649023624,"75%",0
1069.429296426936,"75%",0
938.960940529453,"75%",0
978.5361472924367,"75%",0
1036.1098404738457,"75%",0
971.5732063294208,"75%",0
1128.0520265659716,"75%",0
914.7775147768688,"75%",0
1394.1603385176154,"75%",0
1319.7791700758605,"75%",0
1016.6975547568793,"75%",0
1023.7928590520661,"75%",0
982.5524601027232,"75%",0
1110.9267606158162,"75%",0
1188.7267586360435,"75%",0
919.7999675293319,"75%",0
1169.7637998886994,"75%",0
1132.6172723938291,"75%",0
899.8955199752361,"75%",0
914.4490852185307,"75%",0
1060.0435924175492,"75%",0
850.7929543078267,"75%",0
913.1121724348133,"75%",0
3019.667582467928,"75%",0
964.9615772382092,"75%",0
924.1924565533882,"75%",0
979.1052481698407,"75%",0
898.7480733485273,"75%",0
1551.651124939523,"75%",0
1047.962125583356,"75%",0
1059.1124640123892,"75%",0
988.1235818550174,"75%",0
1229.749321835049,"75%",0
932.5334082764862,"75%",0
904.4914253283639,"75%",0
926.2981669776151,"75%",0
1120.8603928968248,"75%",0
867.689340815805,"75%",0
946.2597764758676,"75%",0
988.5249351182354,"75%",0
872.3787901595958,"75%",0
1059.8265588497638,"75%",0
606.4565602547392,"75%",0
624.9886514774763,"75%",0
607.2127538650709,"75%",0
859.7607397018539,"75%",0
787.8975245149904,"75%",0
630.8280046423242,"75%",0
593.5106335161178,"75%",0
623.0707132179442,"75%",0
702.3757837043553,"75%",0
602.2475598902781,"75%",0
563.6240209342864,"75%",0
624.1086480061748,"75%",0
660.8560324460537,"75%",0
835.8606261373424,"75%",0
665.9654480994169,"75%",0
520.3545380280049,"75%",0
539.1222003115686,"75%",0
725.2900194029658,"75%",0
594.0463414246408,"75%",0
533.2130307052971,"75%",0
618.4147980527464,"75%",0
599.8022770668954,"75%",0
561.1868532952195,"75%",0
762.6839224955338,"75%",0
635.863839442901,"75%",0
665.7801931168988,"75%",0
756.9493547748598,"75%",0
636.3152124933384,"75%",0
641.1234339834227,"75%",0
817.2472919728192,"75%",0
625.4374051356907,"75%",0
589.4640579410857,"75%",0
598.0379544760331,"75%",0
562.5686924188002,"75%",0
742.8546187471601,"75%",0
668.5419255321935,"75%",0
548.0493274136177,"75%",0
527.1465069845794,"75%",0
702.2478059693327,"75%",0
602.1600309877051,"75%",0
510.51442587651064,"75%",0
697.5092934258403,"75%",0
842.4836350122614,"75%",0
583.4506044603315,"75%",0
612.6827483310794,"75%",0
568.0667638357471,"75%",0
545.9148021493056,"75%",0
661.3168110428858,"75%",0
856.2106740738593,"75%",0
603.528952049317,"75%",0
622.9371944782795,"75%",0
686.6301286343671,"75%",0
703.9281790170853,"75%",0
571.9549911073358,"75%",0
672.5598785669089,"75%",0
581.702100428021,"75%",0
555.9244421894261,"75%",0
1628.385559716372,"75%",0
672.8274446586504,"75%",0
698.1177862431412,"75%",0
631.4854079359817,"75%",0
527.0932697570248,"75%",0
594.865927964113,"75%",0
532.7536312083631,"75%",0
589.8281478745803,"75%",0
634.4209225004024,"75%",0
564.7500739835863,"75%",0
692.8677823484087,"75%",0
652.7087837860961,"75%",0
767.7498863083534,"75%",0
513.8345341306887,"75%",0
830.8872054889546,"75%",0
745.0987152216859,"75%",0
608.3813266983199,"75%",0
730.2739829248038,"75%",0
601.2709140916194,"75%",0
666.9726257930987,"75%",0
583.9192250470633,"75%",0
645.6565050675697,"75%",0
632.2740625241115,"75%",0
586.2901620213637,"75%",0
575.3187220136911,"75%",0
728.5363570477293,"75%",0
578.5800476801921,"75%",0
622.429676635145,"75%",0
619.2000311702312,"75%",0
581.0795646886347,"75%",0
534.7819910841342,"75%",0
560.0510376988299,"75%",0
590.8135234957848,"75%",0
531.3425478404273,"75%",0
588.5963374600568,"75%",0
606.8259286516344,"75%",0
552.8036656916396,"75%",0
558.8786177512986,"75%",0
564.7626250012943,"75%",0
593.0427988281749,"75%",0
529.6251995861035,"75%",0
700.0549216336742,"75%",0
581.3370621604548,"75%",0
607.4857753129776,"75%",0
647.0508375527833,"75%",0
724.9757055226249,"75%",0
627.9870593611895,"75%",0
601.0318128974848,"75%",0
576.3951129462778,"75%",0
562.9269951436099,"75%",0
599.106985401063,"75%",0
605.766914046725,"75%",0
863.8512269817563,"75%",0
613.7307364973087,"75%",0
717.4364475373967,"75%",0
547.8962435661318,"75%",0
541.893229756972,"75%",0
720.9247260610107,"75%",0
568.8900435240855,"75%",0
585.2304146995704,"75%",0
635.8166329774958,"75%",0
570.6891359154506,"75%",0
581.0049250440378,"75%",0
569.5681656476455,"75%",0
580.9461015652886,"75%",0
559.7617718578126,"75%",0
588.7433655074889,"75%",0
727.3959171094593,"75%",0
711.4118406557616,"75%",0
552.4531716027976,"75%",0
598.1647778242718,"75%",0
559.2917387459257,"75%",0
593.2997959655493,"75%",0
685.8332397272633,"75%",0
664.1064272452332,"75%",0
585.4099559284747,"75%",0
648.7270998151764,"75%",0
1821.5228545154112,"75%",0
589.7842436101198,"75%",0
933.6797990935266,"75%",0
880.4081809627817,"75%",0
584.847420885538,"75%",0
1408.2465273516384,"75%",0
631.1826000424494,"75%",0
632.5217305282666,"75%",0
771.6165727075262,"75%",0
621.2157962952327,"75%",0
594.0107482707242,"75%",0
572.3759908699277,"75%",0
634.0467626301261,"75%",0
733.9090201293745,"75%",0
700.7113556532346,"75%",0
621.4831701007803,"75%",0
602.3098354392309,"75%",0
602.0870524253329,"75%",0
664.8631216055876,"75%",0
814.8285801348562,"75%",0
689.3098752320245,"75%",0
607.9151853807405,"75%",0
717.088144381701,"75%",0
660.678374783988,"75%",0
726.4624480864453,"75%",0
731.1969997880824,"75%",0
645.7019679791576,"75%",0
591.6051868501405,"75%",0
737.1233560737393,"75%",0
780.8033131170411,"75%",0
536.6963628695347,"75%",0
659.4889501848909,"75%",0
607.4857609778967,"75%",0
758.6294203148033,"75%",0
738.9786074261867,"75%",0
766.1242902562192,"75%",0
710.1209291034351,"75%",0
651.4780556887655,"75%",0
680.518260989424,"75%",0
476.021266965384,"75%",0
571.8683844946487,"75%",0
538.4308404861122,"75%",0
694.5669036958368,"75%",0
828.0063683622525,"75%",0
693.1654633122168,"75%",0
642.5423876059266,"75%",0
753.6695815243828,"75%",0
595.6789131381369,"75%",0
645.9351029680292,"75%",0
494.1005815852192,"75%",0
603.8126525511673,"75%",0
542.1119252579522,"75%",0
525.7031196808116,"75%",0
488.20621274109703,"75%",0
556.6557769508498,"75%",0
615.578970056626,"75%",0
601.0138128395203,"75%",0
560.8270344455932,"75%",0
571.5413006939713,"75%",0
494.96867843449166,"75%",0
548.2506746261133,"75%",0
604.1702826353278,"75%",0
712.9131297839218,"75%",0
468.5620011542395,"75%",0
657.0484119598126,"75%",0
522.9677148245041,"75%",0
1516.730961775833,"75%",0
608.8272569454085,"75%",0
586.3159913583594,"75%",0
688.0913765880232,"75%",0
637.2042018168696,"75%",0
564.9149171158392,"75%",0
595.2299390933428,"75%",0
646.7412765754317,"75%",0
655.0733197439488,"75%",0
664.2837135047046,"75%",0
556.1372312626864,"75%",0
569.8525677977152,"75%",0
575.8666759446379,"75%",0
592.8757035518613,"75%",0
617.384296022919,"75%",0
741.6449590242337,"75%",0
1510.6805990996618,"75%",0
1740.8971440846285,"75%",0
1638.7061399279974,"75%",0
1991.6593557748859,"75%",0
1868.6554040196706,"75%",0
1980.6846273966248,"75%",0
1343.3600746426516,"75%",0
1709.2716478663954,"75%",0
1160.4669723849827,"75%",0
1211.4111364384432,"75%",0
1113.9433081173763,"75%",0
1865.3259429962172,"75%",0
1496.4742966291415,"75%",0
1595.323037253233,"75%",0
1470.4419358539265,"75%",0
1620.249651892696,"75%",0
1943.2843554101817,"75%",0
1350.8315078604546,"75%",0
1440.698439834571,"75%",0
1147.745097080944,"75%",0
1325.2435415133334,"75%",0
2135.991122609992,"75%",0
1543.1676140706918,"75%",0
1595.0657734336571,"75%",0
1271.335058328734,"75%",0
1917.0428478042481,"75%",0
1450.400957786021,"75%",0
1919.9182918944118,"75%",0
1433.4694341458844,"75%",0
1457.6952410139013,"75%",0
1572.7502083362538,"75%",0
1546.7669794058168,"75%",0
1655.9582484281882,"75%",0
2125.4911222713213,"75%",0
1728.7148721893182,"75%",0
1406.8851915413409,"75%",0
660.8728775287109,"75%",0
547.3447168007127,"75%",0
629.3129705197002,"75%",0
600.1487933362695,"75%",0
665.7641761172696,"75%",0
661.8332129915582,"75%",0
603.470787679275,"75%",0
667.7223560811226,"75%",0
600.1824193465231,"75%",0
607.1968825208709,"75%",0
939.5039637192543,"75%",0
765.8439259247841,"75%",0
912.1625428882428,"75%",0
658.7783994166845,"75%",0
691.5176289436428,"75%",0
778.771152804523,"75%",0
881.1953711068958,"75%",0
649.1836225503165,"75%",0
689.6773147544069,"75%",0
1294.794936931338,"75%",0
925.23643242116,"75%",0
592.6193415309117,"75%",0
626.0948354313878,"75%",0
779.9222758286228,"75%",0
688.2892794968637,"75%",0
767.685728157953,"75%",0
719.7492343055362,"75%",0
746.632241367499,"75%",0
863.5099591233812,"75%",0
1026.169968474102,"75%",0
660.9424486453678,"75%",0
891.4535096809973,"75%",0
714.8604292690442,"75%",0
870.5829862398422,"75%",0
783.5472407450777,"75%",0
778.5280969139917,"75%",0
772.5930156447423,"75%",0
681.2922078408167,"75%",0
750.9759089118375,"75%",0
893.8411274867692,"75%",0
723.0954406810323,"75%",0
746.4283650846733,"75%",0
756.396325528262,"75%",0
838.6576941726306,"75%",0
1097.9639835023545,"75%",0
846.6512810606401,"75%",0
849.2222512386569,"75%",0
681.1029091576896,"75%",0
641.526901841563,"75%",0
993.8050805152774,"75%",0
857.3211272668798,"75%",0
978.0587151693117,"75%",0
730.5655782338347,"75%",0
935.6705667250236,"75%",0
775.9921770860665,"75%",0
950.4072886097156,"75%",0
862.2565156752847,"75%",0
798.9736897005083,"75%",0
867.4937391366362,"75%",0
1062.4398371381074,"75%",0
890.1372716934433,"75%",0
749.3379287554496,"75%",0
647.8425512599025,"75%",0
1095.024208836127,"75%",0
854.7132586184059,"75%",0
682.761852621918,"75%",0
849.4708125672078,"75%",0
988.4134931221323,"75%",0
1237.7320734154534,"75%",0
838.5940692664615,"75%",0
684.4242917434209,"75%",0
852.1177744260832,"75%",0
678.0895692623864,"75%",0
689.9392983015382,"75%",0
833.259600406868,"75%",0
622.1970750411591,"75%",0
640.9421031214822,"75%",0
793.1153483345354,"75%",0
654.5193028577902,"75%",0
687.0433868573224,"75%",0
940.2821817926623,"75%",0
938.8164702855687,"75%",0
649.6499728100765,"75%",0
632.592609735054,"75%",0
777.136270542543,"75%",0
825.6086146502811,"75%",0
858.860018975236,"75%",0
873.4001519316336,"75%",0
890.217977798824,"75%",0
866.5753457403267,"75%",0
1143.034381167946,"75%",0
1106.2699264255457,"75%",0
812.1855586118567,"75%",0
1006.2649196214358,"75%",0
940.2694722281784,"75%",0
1058.2550508531185,"75%",0
1010.9188621988696,"75%",0
979.2141297447757,"75%",0
955.1576617066103,"75%",0
975.5796837110304,"75%",0
993.4979250407016,"75%",0
732.9037634155728,"75%",1
558.0459138168309,"75%",1
649.9543115255325,"75%",1
399.5676113216572,"75%",1
337.9902207103005,"75%",1
436.7883952098897,"75%",1
356.91336206854135,"75%",1
388.9375670363774,"75%",1
383.3600774915502,"75%",1
488.3663379012676,"75%",1
343.2282739890477,"75%",1
359.22611643659536,"75%",1
363.9277074413218,"75%",1
370.33381313992686,"75%",1
343.7788870441762,"75%",1
353.89412883640847,"75%",1
333.44455073606457,"75%",1
399.72777611169295,"75%",1
416.03305881911683,"75%",1
422.26436472983664,"75%",1
362.99270662007234,"75%",1
389.55012153475883,"75%",1
393.39219952180383,"75%",1
382.3140708181109,"75%",1
390.38594772742965,"75%",1
360.8458719097043,"75%",1
380.7800668835508,"75%",1
424.26290854614587,"75%",1
417.5448572909524,"75%",1
389.6106314384398,"75%",1
347.07771285723067,"75%",1
417.8317957451972,"75%",1
354.2220945115476,"75%",1
387.96984365234107,"75%",1
348.5165525098726,"75%",1
430.2357340894915,"75%",1
405.227176786836,"75%",1
375.7383046532392,"75%",1
440.1781960218918,"75%",1
341.1708104850229,"75%",1
351.05241142534334,"75%",1
391.26664736346055,"75%",1
406.4976066130183,"75%",1
410.12589840555773,"75%",1
311.62002044254467,"75%",1
429.405072626233,"75%",1
377.9067448352552,"75%",1
362.67930241175833,"75%",1
396.1273418743031,"75%",1
374.0936476448612,"75%",1
384.27421199809135,"75%",1
348.8278092517637,"75%",1
326.1336506783825,"75%",1
370.30116390575415,"75%",1
397.30289528946327,"75%",1
379.5814015113031,"75%",1
355.39750400911515,"75%",1
363.5851783848455,"75%",1
411.8645601600968,"75%",1
424.7453713419172,"75%",1
411.00162354085325,"75%",1
395.01886937088784,"75%",1
355.505538779991,"75%",1
389.70457619280404,"75%",1
399.55511487629104,"75%",1
378.0890326364589,"75%",1
405.66336438554436,"75%",1
338.52038929679117,"75%",1
363.9377222297218,"75%",1
375.6185909438289,"75%",1
384.2274229013802,"75%",1
375.1052970964353,"75%",1
395.72798572108314,"75%",1
358.60193470938754,"75%",1
356.96902922920884,"75%",1
400.0948583676129,"75%",1
397.14861839906683,"75%",1
380.6096273857492,"75%",1
430.4551576384097,"75%",1
401.34752284819746,"75%",1
432.98180359766747,"75%",1
382.35518499116165,"75%",1
983.1360558636447,"75%",0
867.1726088242458,"75%",0
906.1703316024324,"75%",0
835.6993367027968,"75%",0
1038.1795168108092,"75%",0
815.7898232225992,"75%",0
884.4014876921153,"75%",0
774.8236355446347,"75%",0
851.0256643635989,"75%",0
818.680298367946,"75%",0
866.2011947486675,"75%",0
797.3949634396266,"75%",0
891.1167139862275,"75%",0
783.7852112248925,"75%",0
741.471919365592,"75%",0
804.9427605686552,"75%",0
700.7602896769902,"75%",0
838.4213216612941,"75%",0
758.5007702524696,"75%",0
1022.6737379597807,"75%",0
732.8386328678258,"75%",0
844.1408412372302,"75%",0
822.8104990094228,"75%",0
976.3323728030236,"75%",0
890.9177010489196,"75%",0
966.0731543240332,"75%",0
850.7238068962781,"75%",0
805.0883237220356,"75%",0
1000.0837404171627,"75%",0
868.537237643362,"75%",0
863.0674665054788,"75%",0
759.2190319608685,"75%",0
858.1396627494206,"75%",0
772.1931993179552,"75%",0
744.2297231754046,"75%",0
856.9760469630013,"75%",0
901.4491542966716,"75%",0
850.5534482905408,"75%",0
935.1494097937967,"75%",0
742.3444464819697,"75%",0
796.754696685001,"75%",0
809.2193847738731,"75%",0
799.3369780487226,"75%",0
755.0725952615419,"75%",0
766.4157587643715,"75%",0
648.9242776042513,"75%",0
629.2096281861654,"75%",0
546.5378587952147,"75%",0
1056.9749286354906,"75%",0
667.2247847633918,"75%",0
593.2542119256356,"75%",0
686.994000102718,"75%",0
661.1737956193504,"75%",0
718.0028593584775,"75%",0
714.6156513864822,"75%",0
1096.1097405118658,"75%",0
747.2192907311551,"75%",0
700.8438210691468,"75%",0
690.8021855695,"75%",0
691.3689716321819,"75%",0
870.3976210318099,"75%",0
635.205991208992,"75%",0
624.1480176806413,"75%",0
617.3053556231281,"75%",0
649.1542836109784,"75%",0
788.1976440010643,"75%",0
777.7993279276571,"75%",0
746.8206556380629,"75%",0
1052.1930248136791,"75%",0
656.5316941607481,"75%",0
638.8379775637487,"75%",0
648.020874957901,"75%",0
648.1404288570047,"75%",0
626.1471883332165,"75%",0
612.7113114060691,"75%",0
650.5361900314402,"75%",0
546.1938383494371,"75%",0
604.7812916028903,"75%",0
642.6985468400574,"75%",0
753.2525397924519,"75%",0
743.2737189230287,"75%",0
626.1758832183907,"75%",0
697.7460031382857,"75%",0
649.5520449488642,"75%",0
604.0765407461478,"75%",0
582.3543124243067,"75%",0
747.2273612042673,"75%",0
658.5106729534214,"75%",0
582.4689566454637,"75%",0
607.1702455055092,"75%",0
683.7529924608837,"75%",0
1190.2877945019375,"75%",0
651.4201870389562,"75%",0
483.6763588796267,"75%",0
501.7764982938185,"75%",0
670.0098113973702,"75%",0
606.3441697018452,"75%",0
554.0607701889495,"75%",0
544.7084978423585,"75%",0
667.3791249269243,"75%",0
636.919168858336,"75%",0
523.4725442564699,"75%",0
666.3768023907703,"75%",0
538.3762194362406,"75%",0
585.272386543264,"75%",0
516.1642565004689,"75%",0
717.178466881448,"75%",0
557.7950826165392,"75%",0
725.887521125926,"75%",0
690.7025484822533,"75%",0
529.8861100489838,"75%",0
562.6661505478385,"75%",0
551.1470299948584,"75%",0
637.2374056607184,"75%",0
764.7742441320053,"75%",0
659.6747237162302,"75%",0
719.5556032904167,"75%",0
675.1035774965312,"75%",0
689.4606402138772,"75%",0
675.3219126954681,"75%",0
780.9101759721126,"75%",0
672.9330793478606,"75%",0
574.3106097139497,"75%",0
587.4537200739109,"75%",0
893.5250688408853,"75%",0
993.3290473894209,"75%",0
1090.6740368272046,"75%",0
975.3877272284116,"75%",0
886.8736749829817,"75%",0
890.6196999473093,"75%",0
1032.4661215781557,"75%",0
787.6765129430748,"75%",0
825.3107474726137,"75%",0
940.5667563391504,"75%",0
860.4353662463718,"75%",0
872.5886331627584,"75%",0
960.6245073068918,"75%",0
913.4440726024832,"75%",0
843.3612230086969,"75%",0
969.1696728457105,"75%",0
727.5199426381678,"75%",0
861.5865252775508,"75%",0
738.1307168035959,"75%",0
900.005189162345,"75%",0
671.5400933778744,"75%",0
957.7965961567543,"75%",0
904.6311683005805,"75%",0
943.2246724653737,"75%",0
757.5711979242157,"75%",0
803.7693742867464,"75%",0
725.0614287502286,"75%",0
869.1459062817563,"75%",0
819.7598165447597,"75%",0
854.0245241277138,"75%",0
869.0490035233933,"75%",0
750.1913738397587,"75%",0
1032.011307121156,"75%",0
1236.4464732258118,"75%",0
686.8500954975888,"75%",0
1238.3614431922356,"75%",0
815.9787829522461,"75%",0
742.3951855255058,"75%",0
900.1093398772637,"75%",0
797.3108466070755,"75%",0
1003.5457351264276,"75%",0
900.0650518903989,"75%",0
823.9101854630272,"75%",0
1042.0373872608154,"75%",0
1309.3175965588914,"75%",0
882.9124790890022,"75%",0
736.8263956532539,"75%",0
702.0406909752486,"75%",0
786.7629386898517,"75%",0
887.4452823573199,"75%",0
924.1417289228744,"75%",0
791.2020977742816,"75%",0
726.8631361042247,"75%",0
851.4841538355486,"75%",0
836.4975813920357,"75%",0
781.8916577564104,"75%",0
809.4740611807712,"75%",0
832.9358423136722,"75%",0
826.300257119834,"75%",0
870.5681365706172,"75%",0
838.9465790490207,"75%",0
979.7230152419434,"75%",0
1129.2665659968973,"75%",0
925.0271945921434,"75%",0
766.3210615261291,"75%",0
898.6824328964267,"75%",0
823.9470380097073,"75%",0
788.2956724859081,"75%",0
778.2808345839122,"75%",0
815.2357682008808,"75%",0
756.153078576168,"75%",0
895.0276313427397,"75%",0
898.9159315697998,"75%",0
926.207204797146,"75%",0
724.246615570537,"75%",0
804.8594103655025,"75%",0
1261.411483408732,"75%",0
853.8224068554085,"75%",0
817.8592039799263,"75%",0
894.9406031704359,"75%",0
914.9045098402518,"75%",0
830.3786442598768,"75%",0
713.3221630144559,"75%",0
1052.4209678993473,"75%",0
795.5136321587597,"75%",0
708.0203944401808,"75%",0
801.5938498853952,"75%",0
1006.5613077634747,"75%",0
869.3608685734166,"75%",0
763.1541002581131,"75%",0
1052.220396605518,"75%",0
1018.641224612191,"75%",0
829.0735902943829,"75%",0
776.0601203558621,"75%",0
1039.6928825375687,"75%",0
959.0010788743924,"75%",0
968.1010898743393,"75%",0
866.0476270971956,"75%",0
1050.2138810132967,"75%",0
943.900083247736,"75%",0
1180.425931446797,"75%",0
1051.6741503490005,"75%",0
768.1206727312483,"75%",0
1126.052969246758,"75%",0
940.0177257671272,"75%",0
1039.03812549033,"75%",0
964.9501859450003,"75%",0
909.4439734533344,"75%",0
921.825053623524,"75%",0
940.9840286496612,"75%",0
796.6238216099455,"75%",0
756.952263562001,"75%",0
1039.1169249846268,"75%",0
874.4544228334993,"75%",0
741.7617104951316,"75%",0
778.5274989187433,"75%",0
850.184003005517,"75%",0
825.3458874059538,"75%",0
1035.6573830663124,"75%",0
565.6222370286804,"75%",0
910.8595210926487,"75%",0
929.4135487550467,"75%",0
860.6950995625978,"75%",0
921.7550648727133,"75%",0
900.9172004175366,"75%",0
1644.2794687816524,"75%",0
960.1990824800047,"75%",0
873.3479890910343,"75%",0
941.410773355795,"75%",0
864.6974871585651,"75%",0
813.0793843444012,"75%",0
771.7814155812143,"75%",0
900.8350016581207,"75%",0
943.7521907977423,"75%",0
797.3302464537758,"75%",0
903.8212530934326,"75%",0
804.4374155584441,"75%",0
806.9025346003388,"75%",0
857.0297251500868,"75%",0
947.4750886022257,"75%",0
948.3718822622404,"75%",0
960.3953674741783,"75%",0
825.2166769100246,"75%",0
775.8611841825241,"75%",0
729.0481822265185,"75%",0
715.234734280524,"75%",0
766.9715417453164,"75%",0
952.9739982325937,"75%",0
1138.4731430356273,"75%",0
1015.7527448498903,"75%",0
805.5109732149863,"75%",0
887.7203284727209,"75%",0
836.9884296537642,"75%",0
802.9411007876153,"75%",0
900.3086907996934,"75%",0
880.3935230129216,"75%",0
679.8143018473597,"75%",0
714.3898262519223,"75%",0
699.3327046391572,"75%",0
815.3856997078473,"75%",0
791.1861246188589,"75%",0
839.1786823631833,"75%",0
704.8364944515008,"75%",0
701.2456414744943,"75%",0
1015.0824255950508,"75%",0
779.9247283535452,"75%",0
811.1095243963005,"75%",0
790.6018597168028,"75%",0
732.2236381298009,"75%",0
758.7681999128838,"75%",0
728.7662942109056,"75%",0
726.2162712760177,"75%",0
806.3716534837496,"75%",0
662.6275093066263,"75%",0
682.1024060851464,"75%",0
688.0566406360109,"75%",0
665.2591288177955,"75%",0
681.2399389403648,"75%",0
693.4682310961168,"75%",0
961.0217524776077,"75%",0
686.425588849005,"75%",0
786.2633651284568,"75%",0
753.7278807820462,"75%",0
778.6338575546077,"75%",0
779.3483455061003,"75%",0
740.2782264820545,"75%",0
816.2169592844946,"75%",0
798.3294339627682,"75%",0
759.6362938367515,"75%",0
698.9335468134198,"75%",0
797.6271665193377,"75%",0
1496.3426334817789,"75%",0
679.5927761652125,"75%",0
809.423149294527,"75%",0
740.7344174850232,"75%",0
820.0144853534398,"75%",0
1074.9072171551657,"75%",0
825.8835966233032,"75%",0
728.4240516502526,"75%",0
1074.313312689068,"75%",0
716.457374506424,"75%",0
785.0933495512427,"75%",0
757.8856787711086,"75%",0
829.3931566532538,"75%",0
704.9270929239473,"75%",0
950.8538149292227,"75%",0
802.1098818053389,"75%",0
747.2956303342928,"75%",0
756.7840169847966,"75%",0
717.8771993487794,"75%",0
860.5671825125314,"75%",0
714.0000810984843,"75%",0
714.7250160402174,"75%",0
667.1296726652167,"75%",0
658.1258740811135,"75%",0
731.5575950411969,"75%",0
1822.9911547924287,"75%",0
789.545851814716,"75%",0
665.283067994112,"75%",0
736.7814488822859,"75%",0
632.0602671246091,"75%",0
1128.871804673917,"75%",0
766.9901563989363,"75%",0
748.2677462278647,"75%",0
692.3456108737493,"75%",0
756.4469360047974,"75%",0
